date,idx,nonrspo,composite
2017-04-12,948.1123751,630.6395507,804.9420406
2017-04-13,942.1765163,626.7813461,799.513554
2017-04-14,940.2483772,624.5875995,797.4697393
2017-04-17,936.5784762,624.2001063,794.0980434
2017-04-18,938.4197604,624.6854552,795.9771284
2017-04-19,937.934381,624.9122333,795.9940597
2017-04-20,940.176535,625.3097328,798.6065982
2017-04-21,935.5751163,628.640539,796.6005882
2017-04-24,938.9049954,628.7639379,799.0573624
2017-04-25,951.6861918,632.1828344,809.7271004
2017-04-26,953.6607529,633.2752712,810.9424073
2017-04-27,952.9978111,634.7002657,810.9981188
2017-04-28,963.1675193,631.2097698,816.2315163
2017-05-01,963.6110962,631.2343294,816.5948747
2017-05-02,959.59275,633.1091958,813.9196351
2017-05-03,957.9336931,631.0530079,811.7267417
2017-05-04,950.7599169,626.0254266,805.85696
2017-05-05,950.5092069,627.2970294,805.9517838
2017-05-08,960.7111047,630.267084,813.4230761
2017-05-09,956.6036345,629.1802645,810.928702
2017-05-10,956.8150224,627.6648285,810.5186918
2017-05-11,954.1341008,625.7955275,808.2131079
2017-05-12,974.9140148,629.8376361,826.6027974
2017-05-15,982.9759155,628.1952282,832.6156276
2017-05-16,985.8787397,629.928966,834.0581753
2017-05-17,983.586101,628.3438155,831.981846
2017-05-18,976.4887565,631.1629413,826.6441847
2017-05-19,983.3608007,640.3446752,832.6849311
2017-05-22,988.0849037,642.3900945,837.0482805
2017-05-23,986.3824134,643.4947601,835.3206925
2017-05-24,986.239872,643.6275416,836.1140237
2017-05-25,988.5883047,643.1169367,837.765044
2017-05-26,986.8239795,644.7005746,837.1869816
2017-05-29,977.2731966,638.1384419,827.8835587
2017-05-30,976.8505536,634.7673609,826.117856
2017-05-31,980.3156738,633.551031,826.3069203
2017-06-01,975.1226537,633.2917105,822.116467
2017-06-02,978.9586872,636.5533725,826.1143391
2017-06-05,981.2323091,642.5384745,829.159327
2017-06-06,975.2609305,639.1705438,823.9715331
2017-06-07,975.8480101,640.6935281,824.2203279
2017-06-08,970.9164315,639.3530927,821.0182939
2017-06-09,968.2806618,642.1058039,819.688611
2017-06-12,965.6976396,643.2364985,818.0533242
2017-06-13,972.0836514,641.7436781,823.0348304
2017-06-14,976.5486546,645.584221,827.3342929
2017-06-15,968.1659014,646.4559628,821.0136205
2017-06-16,971.5785485,647.3603733,824.3529673
2017-06-19,973.3172797,644.6082006,824.9540601
2017-06-20,967.1908587,645.3216538,820.2295654
2017-06-21,961.6828075,645.8135529,816.6256819
2017-06-22,966.1987577,644.205454,819.2145766
2017-06-23,966.6962644,647.1040395,820.1121702
2017-06-26,966.1814908,646.4405418,819.6009813
2017-06-27,966.9272432,644.4964426,820.240246
2017-06-28,964.6816904,643.4477432,818.447612
2017-06-29,968.0496022,643.4318619,820.8276552
2017-06-30,959.6517502,641.8861892,813.3991229
2017-07-03,957.7148586,640.5266012,810.8210147
2017-07-04,956.8265726,639.2001627,810.2033514
2017-07-05,957.1943703,644.8165809,811.9983407
2017-07-06,962.4156264,646.2774503,816.0078465
2017-07-07,955.8027488,643.8089284,810.5072092
2017-07-10,950.3221357,644.306788,806.8253016
2017-07-11,951.0190753,643.297344,807.2238896
2017-07-12,951.7999904,643.8960989,807.6104337
2017-07-13,952.2722715,646.8961244,807.9563401
2017-07-14,959.5539992,648.6476373,813.8792632
2017-07-17,956.1539984,650.3017014,811.6057584
2017-07-18,959.5559289,650.1199014,814.5731477
2017-07-19,958.9359962,649.3280944,814.5531462
2017-07-20,961.2898654,648.7395187,815.367052
2017-07-21,964.8950987,652.4195111,819.694637
2017-07-24,963.1795564,650.0670386,818.2795632
2017-07-25,961.3164287,648.1068157,816.8151096
2017-07-26,961.5896409,647.8184009,816.9300668
2017-07-27,958.8541045,646.3937604,814.6974059
2017-07-28,959.3102214,641.4269017,813.9328363
2017-07-31,960.5823782,641.2584024,815.7717445
2017-08-01,959.4145876,643.5966898,815.849804
2017-08-02,962.708796,644.8353529,818.7689144
2017-08-03,958.811922,645.3130662,816.4015239
2017-08-04,951.505083,645.4939237,811.496426
2017-08-07,949.8945797,642.4450967,809.0988228
2017-08-08,953.320207,640.4666374,811.4184146
2017-08-09,949.5802353,640.041412,809.0390939
2017-08-10,951.8087415,640.1187646,810.11431
2017-08-11,939.1311933,634.1943494,797.3021622
2017-08-14,940.9604703,635.4143169,799.2319473
2017-08-15,937.0716863,633.6709243,794.3012043
2017-08-16,938.8042163,636.5852073,796.5012935
2017-08-17,939.6283552,638.875391,797.5326947
2017-08-18,943.1488287,638.4416031,799.5730927
2017-08-21,937.9635368,637.8660301,795.2906611
2017-08-22,944.488447,642.0331285,802.0061446
2017-08-23,951.1469208,649.1112374,807.8921097
2017-08-24,955.2532924,653.8408077,812.0075239
2017-08-25,957.2082302,653.1562532,813.3919861
2017-08-28,958.8828633,649.7091929,814.206954
2017-08-29,958.4712811,647.0912618,813.8250261
2017-08-30,960.3985837,645.7042552,815.1516165
2017-08-31,959.0318896,645.9810548,814.7386941
2017-09-01,958.8270295,645.8234039,814.6543809
2017-09-04,953.0372335,643.895773,808.8512367
2017-09-05,963.3490157,648.5560314,817.7444201
2017-09-06,965.6416815,651.2241216,819.2713919
2017-09-07,970.4340535,654.6064952,823.9951705
2017-09-08,975.3738619,660.1275238,828.0452699
2017-09-11,977.2919294,667.0049473,829.1712361
2017-09-12,980.3013792,670.6817859,832.2407269
2017-09-13,987.8308053,673.0929455,838.5380202
2017-09-14,984.9921755,671.7473793,835.3857591
2017-09-15,988.1768441,670.1893974,838.6687923
2017-09-18,988.2084031,667.748743,838.0281368
2017-09-19,983.3294003,666.7071098,833.9688386
2017-09-20,983.9495055,667.3158924,834.071888
2017-09-21,979.2586568,660.0532329,828.9731365
2017-09-22,979.2105108,659.9654291,829.1933216
2017-09-25,976.6626596,655.8198123,826.6103338
2017-09-26,969.9457268,651.8385239,820.6924241
2017-09-27,967.0092428,654.4336536,819.8162027
2017-09-28,967.5121032,652.6376648,819.2955016
2017-09-29,967.178657,653.9449739,818.8850071
2017-10-02,965.5653737,650.6165352,817.2541365
2017-10-03,967.0105149,649.8952702,818.3922499
2017-10-04,973.2170052,654.3641587,823.4573482
2017-10-05,975.1932214,655.4720214,825.4115402
2017-10-06,975.942285,656.9755556,826.3809187
2017-10-09,979.5379748,654.1513362,829.1707116
2017-10-10,987.3102846,656.1268464,835.2828637
2017-10-11,984.8885238,654.2685525,833.6341939
2017-10-12,983.2188221,657.661593,833.0882257
2017-10-13,985.7088795,656.3888339,834.7261786
2017-10-16,987.4934542,657.8152044,835.8864563
2017-10-17,982.5324808,653.9129063,830.9118936
2017-10-18,984.3540516,653.5700907,831.9113502
2017-10-19,985.685257,651.2155578,831.9032848
2017-10-20,981.9913555,652.7088079,829.6438571
2017-10-23,979.8994068,653.4382346,828.0993057
2017-10-24,982.5616532,655.2299524,830.0019098
2017-10-25,986.7957543,654.1492087,833.4363327
2017-10-26,988.1505487,654.9579995,833.8869111
2017-10-27,986.2068137,654.8607542,832.8003172
2017-10-30,993.4154649,661.8683047,840.398479
2017-10-31,994.6408528,657.0773194,840.20959
2017-11-01,996.4517774,657.1337983,841.8531651
2017-11-02,994.5780651,654.5232023,839.9591868
2017-11-03,992.0546992,652.9117347,837.3953907
2017-11-06,1000.098419,649.418203,843.0361417
2017-11-07,994.9472155,647.1089996,838.2353466
2017-11-08,994.4981659,646.4255539,838.0703528
2017-11-09,1000.016663,647.0885674,843.0505453
2017-11-10,997.1630936,646.5122181,840.4626404
2017-11-13,992.329439,645.5332069,837.4259815
2017-11-14,980.9211323,642.875224,827.6327215
2017-11-15,982.3096858,641.3391478,828.2926308
2017-11-16,975.9156538,639.0992233,822.3234179
2017-11-17,979.1774117,638.2222465,824.7482016
2017-11-20,975.5166561,636.5680216,821.4805545
2017-11-21,978.7755994,636.4274509,824.6145002
2017-11-22,986.8731887,639.1502599,831.9919737
2017-11-23,987.7735239,638.9351611,831.889681
2017-11-24,983.695575,635.7000017,828.6241596
2017-11-27,977.45017,635.1303415,824.5530003
2017-11-28,977.9096967,633.8673243,823.7513133
2017-11-29,983.2154403,634.2498727,827.8139192
2017-11-30,981.8199884,627.7134741,824.7197187
2017-12-01,985.4804323,627.677947,827.9300838
2017-12-04,982.3067943,627.9287616,825.6653643
2017-12-05,978.1429151,621.5222613,821.8429644
2017-12-06,971.9208332,618.604805,816.1829477
2017-12-07,966.4512651,620.5325337,813.3999133
2017-12-08,965.4289694,624.2574688,813.5497035
2017-12-11,967.2980563,620.0933435,814.6686803
2017-12-12,964.7949797,622.6071204,812.8757463
2017-12-13,965.3691374,624.1782309,814.6714347
2017-12-14,969.8130206,627.985443,818.1964398
2017-12-15,965.5802614,628.3416202,815.3624588
2017-12-18,969.9439794,620.7276992,817.3847904
2017-12-19,968.8523646,621.0917509,816.6661508
2017-12-20,969.620048,624.0691854,817.5991556
2017-12-21,970.1866766,620.3430612,817.7268254
2017-12-22,974.2891655,619.8165263,821.2091852
2017-12-25,974.4344085,619.8165263,821.2833244
2017-12-26,971.3846002,620.2289509,819.1147299
2017-12-27,977.7188365,622.848118,824.4459446
2017-12-28,978.738664,623.8934911,825.0711081
2017-12-29,1000.499493,631.0187939,842.9645267
2018-01-01,1000.499493,631.0187939,842.9645267
2018-01-02,998.3042003,631.032944,841.0646119
2018-01-03,1003.1999,638.2452134,845.9256114
2018-01-04,1016.514133,641.6299175,856.8135017
2018-01-05,1016.307577,646.2600235,857.6950029
2018-01-08,1023.19683,651.1410045,863.5001288
2018-01-09,1020.781791,647.8041526,860.572001
2018-01-10,1022.58381,654.6975218,862.6003438
2018-01-11,1021.402138,653.4114392,861.3499885
2018-01-12,1026.454308,652.7066843,865.345467
2018-01-15,1032.577864,653.1524612,870.2409805
2018-01-16,1032.765367,648.9987473,868.789951
2018-01-17,1034.066214,648.0876668,869.2007648
2018-01-18,1027.274983,642.5768143,863.5570933
2018-01-19,1025.707943,644.6604988,862.6495954
2018-01-22,1029.762758,643.6148579,865.2875123
2018-01-23,1034.954313,643.6400353,869.4681896
2018-01-24,1040.746158,647.4328704,874.1336607
2018-01-25,1044.438978,651.1383148,877.629237
2018-01-26,1044.899924,656.601379,878.5224573
2018-01-29,1044.976882,653.5820773,877.6862454
2018-01-30,1039.222426,644.3340995,871.9178764
2018-01-31,1037.159875,646.3241761,870.9675594
2018-02-01,1038.213386,645.2580835,871.1156572
2018-02-02,1036.495012,642.7544587,869.6950081
2018-02-05,1019.377682,634.3319673,855.5551662
2018-02-06,997.3016901,619.8203149,837.8185778
2018-02-07,1006.263672,625.5042309,845.256486
2018-02-08,1001.039,625.004765,841.7534232
2018-02-09,992.7143899,617.3381901,833.2910551
2018-02-12,997.9002058,619.3289526,837.4260096
2018-02-13,1001.691471,623.7975684,840.6463081
2018-02-14,1001.366088,625.4133921,839.6131929
2018-02-15,1013.602976,630.9638828,850.4441276
2018-02-16,1013.985172,631.5589113,850.9545218
2018-02-19,1021.81463,642.0140255,858.9598102
2018-02-20,1018.84405,637.0088835,856.70163
2018-02-21,1020.982377,639.900002,859.100082
2018-02-22,1015.996088,637.0817242,855.01761
2018-02-23,1020.340196,640.0821091,858.2325534
2018-02-26,1028.660589,641.6090998,865.0931717
2018-02-27,1029.499098,639.6603636,866.0134378
2018-02-28,1021.285081,635.7168967,858.3009487
2018-03-01,1030.854629,635.5436907,864.3757615
2018-03-02,1028.753528,633.2397039,862.5321946
2018-03-05,1025.441978,622.7517925,858.0953877
2018-03-06,1026.866756,629.3000895,859.4656536
2018-03-07,1019.080166,618.8043448,852.8722748
2018-03-08,1019.142438,613.9720296,853.1596657
2018-03-09,1021.577125,610.8009932,855.2320641
2018-03-12,1027.725032,612.7538936,859.8220425
2018-03-13,1028.385664,611.9414562,859.7582516
2018-03-14,1022.924658,609.6922692,854.9658275
2018-03-15,1019.331307,608.0686195,850.9818466
2018-03-16,1018.471795,602.3268188,849.0553535
2018-03-19,1012.250908,600.2388123,844.4091843
2018-03-20,1011.746295,601.2138716,844.531075
2018-03-21,1017.1882,604.850687,849.6168152
2018-03-22,1019.821989,604.5365367,851.6589903
2018-03-23,1015.825348,600.1082026,847.8360359
2018-03-26,1020.817729,602.2387338,851.4238808
2018-03-27,1026.744711,603.5110096,855.8746175
2018-03-28,1020.696117,604.1253917,851.2631111
2018-03-29,1020.183101,602.1151008,849.7845724
2018-03-30,1023.260465,604.5481074,852.6465967
2018-04-02,1023.544656,610.3600387,854.7210942
2018-04-03,1021.812121,607.5425136,853.0676074
2018-04-04,1005.636041,593.1037134,839.423092
2018-04-05,1012.57117,594.9019408,844.6038089
2018-04-06,1012.525081,592.9465804,844.0021695
2018-04-09,1023.740613,599.3645154,851.7576099
2018-04-10,1036.681855,602.5843983,863.1344229
2018-04-11,1029.367515,606.7884098,858.3071275
2018-04-12,1025.721662,601.3987975,854.6185981
2018-04-13,1026.59135,607.1844169,856.570676
2018-04-16,1025.93712,603.183311,855.5671458
2018-04-17,1028.236409,602.6649487,855.1556908
2018-04-18,1028.922095,599.1160115,856.1759641
2018-04-19,1030.262127,599.4275114,856.2371034
2018-04-20,1023.670574,593.8761637,850.4040331
2018-04-23,1023.562546,589.1352853,849.2197631
2018-04-24,1025.426251,590.0119208,849.1262551
2018-04-25,1015.28134,583.5924582,841.3947051
2018-04-26,1011.394344,581.9014278,840.1133032
2018-04-27,1010.441528,580.2161423,839.9437011
2018-04-30,1008.647818,578.9001505,839.1003565
2018-05-01,1006.303476,578.4410713,837.1432939
2018-05-02,1001.41408,571.6925376,832.2530308
2018-05-03,995.2280503,571.0119944,827.4834795
2018-05-04,990.0962862,566.365598,823.7715117
2018-05-07,983.7880705,559.8423341,818.8505878
2018-05-08,984.8060535,560.3178298,821.3842556
2018-05-09,981.5896242,559.7493095,819.2279164
2018-05-10,981.8848719,559.7941153,819.1242219
2018-05-11,979.1574072,563.357567,818.6293114
2018-05-14,987.2809898,570.0175618,825.3815703
2018-05-15,985.971746,570.3977535,824.4261126
2018-05-16,982.9007096,566.0010497,821.0498985
2018-05-17,981.1436252,567.9252688,819.2281696
2018-05-18,982.1929096,562.4630843,819.9573881
2018-05-21,987.2090942,560.4898847,823.1982191
2018-05-22,984.4795853,556.8890512,820.7618464
2018-05-23,973.8167989,545.7239858,809.7293701
2018-05-24,973.0910695,542.576483,808.6055784
2018-05-25,973.9687755,544.8614547,809.6245337
2018-05-28,972.7876099,541.678533,807.897108
2018-05-29,971.5134852,541.5236818,806.812399
2018-05-30,963.5542552,529.2228742,799.5726195
2018-05-31,967.2846832,530.0581724,803.4655838
2018-06-01,963.0771138,536.6737477,801.333146
2018-06-04,968.8887771,534.4183894,804.2845567
2018-06-05,971.418902,533.7634883,806.9888781
2018-06-06,973.121243,533.0436737,807.6672733
2018-06-07,971.0304489,537.3201116,806.0801073
2018-06-08,960.058253,531.1468729,796.7968986
2018-06-11,966.6975059,534.0726279,803.1830147
2018-06-12,964.060205,534.1901873,801.1248471
2018-06-13,965.7064399,532.5733832,802.0828459
2018-06-14,968.7063284,533.5435332,804.792895
2018-06-15,968.3162097,533.1424046,804.4829265
2018-06-18,960.0031775,528.6697987,796.9552696
2018-06-19,949.4673448,525.3200221,788.2178589
2018-06-20,939.9054496,521.6201185,781.0642035
2018-06-21,926.4740362,516.3155321,770.8688696
2018-06-22,931.9123468,517.5689225,776.0668434
2018-06-25,923.9472055,513.4151642,769.7606329
2018-06-26,919.791083,512.1796742,765.9470248
2018-06-27,916.9088663,511.0699626,763.291016
2018-06-28,909.1446598,502.5309076,757.5405458
2018-06-29,913.9216537,504.8165266,760.8459332
2018-07-02,910.2268046,504.3943359,758.0324777
2018-07-03,909.9155382,501.6989633,757.8138881
2018-07-04,907.1494309,503.6861649,755.816033
2018-07-05,905.9040538,501.6192057,754.5695023
2018-07-06,903.9926798,499.2703006,752.7164828
2018-07-09,910.2569513,503.038623,757.6805899
2018-07-10,914.0747431,503.2755618,760.3780469
2018-07-11,906.2657744,496.1751271,752.9839638
2018-07-12,904.1820544,495.0926836,751.0292359
2018-07-13,905.031991,494.7054952,751.9281741
2018-07-16,904.8567871,495.3288404,752.2684236
2018-07-17,902.7727932,494.5456543,749.6795242
2018-07-18,903.5497609,496.220087,750.4191523
2018-07-19,903.1625488,497.6595251,750.7211365
2018-07-20,904.642835,498.5581809,752.3729878
2018-07-23,910.8191034,500.7281386,757.4851479
2018-07-24,912.9474207,506.4281831,760.6024477
2018-07-25,910.7496626,506.2040435,758.6509814
2018-07-26,912.879937,505.07262,759.5926793
2018-07-27,913.5828023,508.9512762,761.0974186
2018-07-30,916.427401,508.5412219,763.2470546
2018-07-31,921.77267,509.127149,766.9843338
2018-08-01,923.4155675,509.9630408,768.4693416
2018-08-02,920.2043938,514.8789681,765.586101
2018-08-03,930.2734196,516.7294807,772.2151255
2018-08-06,928.6626147,518.3389358,771.6052811
2018-08-07,936.2477781,517.5838938,777.6412519
2018-08-08,943.5786002,529.0357689,783.2060969
2018-08-09,941.0578324,526.1260382,780.6481924
2018-08-10,932.3576294,522.7297113,774.3205445
2018-08-13,915.4900692,515.109733,761.2250551
2018-08-14,919.9091951,516.8128186,765.6501897
2018-08-15,925.864293,528.4112404,770.0769679
2018-08-16,921.898886,521.8446781,766.1248706
2018-08-17,926.8511035,521.1173718,770.0160889
2018-08-20,924.5119744,523.0015799,768.7157226
2018-08-21,931.947641,529.032146,774.8101012
2018-08-22,931.6221198,528.8120416,774.4741291
2018-08-23,931.7295061,531.8026046,776.8109626
2018-08-24,933.2964211,528.5567848,776.8750204
2018-08-27,933.409342,527.4143796,776.041312
2018-08-28,931.7783466,519.5864439,773.4206422
2018-08-29,931.1222131,520.2314385,772.1155609
2018-08-30,928.9988794,522.0623432,770.42592
2018-08-31,928.1197423,523.311286,770.3439765
2018-09-03,920.9415398,519.439114,764.6066651
2018-09-04,917.5288114,515.1233662,762.7594964
2018-09-05,907.1206986,510.1677539,754.6592071
2018-09-06,908.5448381,510.8796335,755.4240685
2018-09-07,905.7160819,513.7528403,753.5841941
2018-09-10,903.194205,513.777456,751.8027829
2018-09-11,904.0602442,513.8702723,752.6108542
2018-09-12,902.766087,518.3774908,751.3858473
2018-09-13,910.2714644,513.9128634,756.0935492
2018-09-14,913.1954463,514.8052023,758.8003048
2018-09-17,907.840935,510.5091517,754.5222481
2018-09-18,901.7343274,508.3783819,749.3700646
2018-09-19,904.9766229,503.237007,751.5606161
2018-09-20,908.8212912,504.8264669,754.2104638
2018-09-21,909.4610469,503.1609278,754.7581832
2018-09-24,904.3935853,500.4491585,750.5423881
2018-09-25,903.4376373,494.8841574,749.1948594
2018-09-26,904.1424336,499.8279447,751.1398171
2018-09-27,906.3711048,497.3289099,752.9152094
2018-09-28,906.9325104,499.4601935,752.9801593
2018-10-01,904.1962285,496.7712877,750.9464258
2018-10-02,901.6563206,490.4620806,749.4179099
2018-10-03,901.2471277,501.8090008,751.2906733
2018-10-04,896.6822225,494.5293298,747.3249155
2018-10-05,894.1632207,495.4785495,745.2495292
2018-10-08,889.221324,488.7037613,740.0808296
2018-10-09,887.4587608,492.4464613,740.1740823
2018-10-10,885.3055978,489.0864785,737.9011783
2018-10-11,869.4735328,480.4087528,724.9093201
2018-10-12,872.9613186,481.9530874,726.7011724
2018-10-15,865.8252298,480.0662289,721.2036055
2018-10-16,868.8574425,482.0320958,724.3534323
2018-10-17,873.6792029,491.9355704,730.2344768
2018-10-18,873.5334843,501.4883362,730.8902416
2018-10-19,875.3741703,501.1845035,732.7366417
2018-10-22,875.0761005,497.2264555,732.14111
2018-10-23,868.2805527,490.9414316,725.9357654
2018-10-24,867.9605756,485.3233538,725.3708124
2018-10-25,865.2871033,479.7467093,722.1169995
2018-10-26,865.8616863,477.9291255,723.1243656
2018-10-29,860.8179807,478.463255,718.6164137
2018-10-30,858.2874576,479.3134062,716.6403666
2018-10-31,868.7054379,486.6386967,726.6096655
2018-11-01,873.6164486,485.1218159,729.0705874
2018-11-02,878.8938835,493.1696287,734.277601
2018-11-05,874.9449035,490.2383827,731.1651775
2018-11-06,876.9650782,491.277473,732.668713
2018-11-07,881.3721587,499.6614659,738.3372367
2018-11-08,878.118531,499.5686335,735.873797
2018-11-09,865.8735423,492.2035962,726.4507171
2018-11-12,855.5603527,485.5310438,718.565848
2018-11-13,852.4744605,480.7615051,714.6440226
2018-11-14,846.4153219,474.1369654,708.6880126
2018-11-15,848.0007708,475.1053246,710.1217238
2018-11-16,853.1438181,477.5933066,713.8401343
2018-11-19,853.6709809,476.4028918,713.8789502
2018-11-20,851.8971933,475.5995715,712.4007572
2018-11-21,841.6580842,467.6728737,703.0766646
2018-11-22,839.7956371,474.2368275,702.5498095
2018-11-23,841.7463863,477.7133781,704.044795
2018-11-26,834.1343172,476.2079721,697.7315296
2018-11-27,825.3443567,477.2661899,692.0403522
2018-11-28,822.1064963,482.3636367,690.2830608
2018-11-29,830.4427739,487.9338747,696.4198965
2018-11-30,824.2168795,488.7491238,689.8870614
2018-12-03,838.720795,498.2515855,703.3492382
2018-12-04,838.3510685,489.9649881,701.7436011
2018-12-05,841.2520304,495.1684183,704.4312255
2018-12-06,827.959368,489.3282239,694.2370416
2018-12-07,828.324276,491.145896,695.4323419
2018-12-10,816.110591,488.7977383,685.6577168
2018-12-11,810.1155239,488.122599,682.2170436
2018-12-12,812.5050853,490.9980539,684.5528302
2018-12-13,818.9007232,496.9089927,690.2343049
2018-12-14,811.86774,497.7001506,685.3594692
2018-12-17,809.4315293,496.9875807,682.4485634
2018-12-18,802.2306264,495.2938191,675.6295133
2018-12-19,815.6562012,506.5368335,688.3908705
2018-12-20,809.0015012,504.6969323,683.0033905
2018-12-21,818.6361741,503.2415791,690.9799355
2018-12-24,816.1970431,506.1410012,689.2554166
2018-12-25,815.3051878,506.1410012,688.868873
2018-12-26,806.4114071,498.3407902,681.9208659
2018-12-27,815.1976611,505.6230766,689.2575253
2018-12-28,826.5067453,515.5773032,698.7821419
2018-12-31,828.6474799,522.3537613,701.1970455
2019-01-01,828.6474799,522.3537613,701.1970455
2019-01-02,819.3051822,517.8462439,692.8310126
2019-01-03,821.6071155,526.209063,696.0344255
2019-01-04,832.1029813,531.6553262,703.7321928
2019-01-07,849.7731847,536.3013705,716.894989
2019-01-08,845.216933,530.4981804,712.6822033
2019-01-09,854.9563123,544.8501244,721.3511667
2019-01-10,869.4930343,546.304733,733.090187
2019-01-11,877.8425484,547.3352284,738.8304668
2019-01-14,869.1750133,541.8512498,732.9690681
2019-01-15,878.4474909,539.6169622,739.0450641
2019-01-16,878.3888478,546.497826,739.352341
2019-01-17,880.1558768,544.5026502,739.7834163
2019-01-18,884.7989312,544.6386922,742.6077392
2019-01-21,892.9232464,550.7961017,748.589515
2019-01-22,888.4635146,553.8798772,747.4770993
2019-01-23,892.3229416,554.0725728,750.0579057
2019-01-24,896.153117,554.3629414,752.9016605
2019-01-25,906.8131127,561.451625,761.7921041
2019-01-28,912.066542,567.9161109,766.6491063
2019-01-29,901.8325193,559.5674623,758.6593126
2019-01-30,897.5904859,560.9004081,755.8696746
2019-01-31,907.1235578,561.9491166,763.0451541
2019-02-01,902.9457163,562.5706596,760.5980042
2019-02-04,900.7692406,557.092438,757.0380369
2019-02-05,901.1942042,556.5377939,757.2199216
2019-02-06,901.7964989,557.3136266,757.2095207
2019-02-07,909.1068041,564.1693376,764.4095462
2019-02-08,904.395039,570.703538,761.3299097
2019-02-11,897.9488377,566.6989802,755.8984586
2019-02-12,894.7440788,556.5046679,753.4322861
2019-02-13,899.2832416,560.4882342,757.5989231
2019-02-14,898.7111366,560.4035561,757.3061974
2019-02-15,896.921,556.2918442,756.4282419
2019-02-18,901.6069618,563.5530341,760.3960991
2019-02-19,910.99964,563.2622943,767.3378512
2019-02-20,921.8329133,569.3800903,776.0883984
2019-02-21,926.7338341,575.9224405,779.8147942
2019-02-22,919.9761742,569.2330506,773.8673962
2019-02-25,920.5569304,570.8951904,774.8896686
2019-02-26,911.8772509,558.6694712,768.3616647
2019-02-27,901.4399669,551.7237987,758.7100748
2019-02-28,890.086426,538.506017,749.542635
2019-03-01,892.4396149,536.3192007,751.2671587
2019-03-04,897.036316,539.5236399,754.7502366
2019-03-05,890.2504974,541.9574032,749.9834036
2019-03-06,893.3946968,543.9797669,752.211714
2019-03-07,890.2937488,547.1760346,750.7322476
2019-03-08,885.0563106,538.8869745,745.1358734
2019-03-11,880.375391,532.6242415,741.4625798
2019-03-12,884.4452528,533.9327121,744.9301486
2019-03-13,887.6013937,533.7107263,747.3126951
2019-03-14,885.7398088,531.862578,745.7383896
2019-03-15,888.772889,536.0572454,747.9388565
2019-03-18,893.6349424,532.4567792,750.0618502
2019-03-19,892.0613442,532.8307206,748.5366153
2019-03-20,898.3964072,534.2507705,752.8924543
2019-03-21,892.0458355,527.7724333,746.2739008
2019-03-22,893.6605059,533.0303126,748.4372402
2019-03-25,884.279078,526.6835273,739.374972
2019-03-26,886.5542447,530.8366875,741.5177528
2019-03-27,884.4503568,528.9187482,739.0231284
2019-03-28,880.7559886,531.8632378,737.3749942
2019-03-29,882.1403357,530.823007,738.0907549
2019-04-01,885.8221412,529.7519554,740.0949016
2019-04-02,890.7586423,533.8225814,745.9530483
2019-04-03,897.7917412,537.5874696,752.0561808
2019-04-04,909.5850778,545.8228994,763.8084853
2019-04-05,911.0336719,547.4116825,766.0290437
2019-04-08,911.8588953,549.4582541,765.8458224
2019-04-09,920.2907895,549.9331554,770.9526254
2019-04-10,917.3470724,546.8264841,767.6571702
2019-04-11,913.2787729,549.2480038,765.9348731
2019-04-12,916.143873,554.1790533,769.780954
2019-04-15,914.212764,558.4276742,770.449228
2019-04-16,908.4470033,560.4917286,767.5784548
2019-04-17,909.3022635,553.427812,767.099934
2019-04-18,905.6114787,551.5970475,763.9482163
2019-04-19,907.3088325,551.4329021,764.8958758
2019-04-22,905.603202,551.8415708,762.4087542
2019-04-23,905.7277059,554.5693359,762.7229239
2019-04-24,910.8013117,550.6328028,762.6028932
2019-04-25,906.2748096,548.4305586,758.6321775
