latitude,longitude,acq_date
-13.67013,-45.40505,7/1/20
-13.67091,-45.39933,7/1/20
-13.6714,-45.40363,7/1/20
-20.55996,-44.84045,7/1/20
-18.56589,-43.84106,7/1/20
-8.52899,-39.33464,7/1/20
-8.45712,-39.67379,7/1/20
-8.43696,-39.83323,7/1/20
-18.56513,-43.83353,7/1/20
-18.56549,-43.83717,7/1/20
-18.5602,-43.8413,7/1/20
-18.12744,-43.92027,7/1/20
-18.12785,-43.92442,7/1/20
-21.03554,-42.99802,7/1/20
-12.79892,-40.09116,7/1/20
-12.39751,-38.34446,7/1/20
-13.75635,-43.63443,7/1/20
-12.79485,-40.09173,7/1/20
-10.41625,-46.55274,7/1/20
-10.41556,-46.55567,7/1/20
-16.54101,-43.69715,7/1/20
-17.49192,-40.21289,7/1/20
-17.49244,-40.21727,7/1/20
-18.19942,-45.23896,7/1/20
-18.19937,-45.2401,7/1/20
-8.61442,-44.76726,7/1/20
-8.61484,-44.77053,7/1/20
-8.61526,-44.7738,7/1/20
-13.07734,-40.43387,7/1/20
-17.49683,-40.21672,7/1/20
-14.0566,-41.77913,7/1/20
-12.66114,-48.00516,7/1/20
-12.30005,-47.71002,7/1/20
-7.43927,-39.2014,7/1/20
-11.77804,-41.71846,7/1/20
-13.41613,-42.42727,7/1/20
-14.5561,-45.79046,7/1/20
-16.69183,-42.93578,7/1/20
-16.69084,-42.93756,7/1/20
-14.55658,-45.79511,7/1/20
-14.55001,-45.79112,7/1/20
-14.55048,-45.79576,7/1/20
-14.55567,-45.79309,7/1/20
-14.54957,-45.79371,7/1/20
-14.55008,-45.79836,7/1/20
-11.56907,-46.56448,7/1/20
-11.5701,-46.57379,7/1/20
-11.58589,-46.59863,7/1/20
-11.57062,-46.57533,7/1/20
-11.56384,-46.57085,7/1/20
-11.56443,-46.57586,7/1/20
-11.56504,-46.58106,7/1/20
-11.5589,-46.58199,7/1/20
-11.55769,-46.5717,7/1/20
-11.55275,-46.58295,7/1/20
-11.5545,-46.59793,7/1/20
-11.54717,-46.58876,7/1/20
-11.54825,-46.59801,7/1/20
-11.60455,-48.32909,7/1/20
-11.60383,-48.33184,7/1/20
-7.79382,-35.15695,7/1/20
-13.11618,-43.50178,7/1/20
-13.11656,-43.5049,7/1/20
-8.43996,-47.6265,7/1/20
-8.44385,-47.62834,7/1/20
-8.43753,-47.62921,7/1/20
-13.84228,-45.62939,7/1/20
-22.50155,-44.24268,7/1/20
-9.3044,-46.35206,7/1/20
-9.29951,-46.36094,7/1/20
-9.30002,-46.36498,7/1/20
